timestamps,TP9,AF7,AF8,TP10,Right AUX
1676160187.328,92.773,-127.930,-56.641,62.012,0.000
1676160187.332,78.125,-52.246,-87.402,37.109,0.000
1676160187.336,108.398,-59.082,-98.145,93.262,0.000
1676160187.339,115.234,-190.430,-123.535,132.324,0.000
1676160187.343,86.426,-64.453,-27.832,82.031,0.000
1676160187.347,119.629,-20.508,-7.324,66.406,0.000
1676160187.351,144.043,-130.371,-133.789,104.492,0.000
1676160187.355,114.746,-73.730,-104.492,146.484,0.000
1676160187.359,122.070,-18.555,140.137,166.016,0.000
1676160187.363,64.453,2.930,98.145,95.215,0.000
1676160187.367,-60.547,96.191,-31.250,-30.762,0.000
1676160187.371,-59.570,46.387,-90.820,-9.277,0.000
1676160187.375,-60.547,-51.270,-368.164,9.766,0.000
1676160187.379,-73.730,-281.250,-375.000,-31.250,0.000
1676160187.382,34.180,-163.086,30.762,80.566,0.000
1676160187.386,-47.363,88.867,-62.012,36.133,0.000
1676160187.390,-51.758,198.242,-108.887,17.578,0.000
1676160187.394,-68.359,155.762,28.809,-20.508,0.000
1676160187.398,-424.805,-97.168,-134.766,-375.977,0.000
1676160187.402,-635.742,-292.969,-259.766,-565.430,0.000
1676160187.406,-548.828,-352.051,-310.059,-467.773,0.000
1676160187.410,-440.918,-362.793,-306.641,-379.883,0.000
1676160187.414,-416.016,-342.773,-274.902,-380.859,0.000
1676160187.418,-311.523,-429.199,-234.375,-254.395,0.000
1676160187.422,-80.078,-604.004,-223.633,38.086,0.000
1676160187.425,-183.594,-344.238,-343.750,-46.387,0.000
1676160187.429,-326.660,-87.891,-325.195,-218.750,0.000
1676160187.433,-230.957,-12.695,-209.961,-104.492,0.000
1676160187.437,-170.410,-79.102,-96.680,13.672,0.000
1676160187.441,-291.016,-298.340,-167.969,-86.914,0.000
1676160187.445,-426.270,-299.316,-278.809,-221.680,0.000
1676160187.449,-447.754,-229.004,-256.836,-222.656,0.000
1676160187.453,-374.512,-269.531,-258.301,-119.141,0.000
1676160187.457,-306.152,-283.203,-260.742,-25.879,0.000
1676160187.461,-291.504,-276.855,-247.559,-25.391,0.000
1676160187.465,-296.387,-259.277,-250.000,-45.898,0.000
1676160187.468,-271.484,-289.062,-257.324,16.113,0.000
1676160187.472,-228.516,-331.055,-252.930,92.773,0.000
1676160187.476,-213.379,-267.090,-250.000,81.055,0.000
1676160187.480,-232.910,-207.031,-247.070,42.969,0.000
1676160187.484,-233.887,-166.992,-241.699,67.383,0.000
1676160187.488,-173.828,-157.227,-230.957,141.113,0.000
1676160187.492,-127.930,-168.945,-224.121,172.852,0.000
1676160187.496,-141.113,-159.668,-233.887,102.539,0.000
1676160187.500,-140.625,-113.281,-234.863,77.637,0.000
1676160187.504,-104.004,-108.887,-237.305,137.207,0.000
1676160187.507,-65.918,-107.910,-235.352,155.762,0.000
1676160187.511,-67.871,-74.219,-235.352,110.840,0.000
1676160187.515,-72.754,-41.992,-225.586,91.797,0.000
1676160187.519,-27.344,-19.043,-205.566,140.137,0.000
1676160187.523,25.391,14.648,-196.777,185.059,0.000
1676160187.527,25.879,62.988,-177.734,135.254,0.000
1676160187.531,26.367,83.008,-157.715,65.918,0.000
1676160187.535,83.008,102.539,-148.438,116.699,0.000
1676160187.539,135.254,140.137,-131.348,196.289,0.000
1676160187.543,145.508,186.523,-113.770,164.551,0.000
1676160187.547,133.789,228.516,-91.309,78.125,0.000
1676160187.550,148.438,256.348,-69.336,94.727,0.000
1676160187.554,197.266,288.574,-53.223,181.641,0.000
1676160187.558,221.191,336.914,-37.598,192.383,0.000
1676160187.562,207.520,390.625,-14.648,125.000,0.000
1676160187.566,203.125,438.965,17.090,116.211,0.000
1676160187.570,226.562,479.980,50.293,194.824,0.000
1676160187.574,252.930,515.137,76.660,232.422,0.000
1676160187.578,228.027,530.762,87.402,177.246,0.000
1676160187.582,208.984,534.668,105.957,146.973,0.000
1676160187.586,227.539,541.504,110.840,180.176,0.000
1676160187.589,250.977,543.945,116.699,220.215,0.000
1676160187.593,230.469,544.922,138.184,193.359,0.000
1676160187.597,196.289,542.480,162.109,128.906,0.000
1676160187.601,194.824,524.414,168.945,158.203,0.000
1676160187.605,211.426,504.395,148.926,212.891,0.000
1676160187.609,233.398,476.074,159.180,207.031,0.000
1676160187.613,209.473,452.148,189.941,145.508,0.000
1676160187.617,177.734,455.078,190.918,125.488,0.000
1676160187.621,194.336,445.312,184.570,186.523,0.000
1676160187.625,207.520,417.480,185.059,202.637,0.000
1676160187.629,178.711,397.461,185.547,146.973,0.000
1676160187.632,153.320,377.441,189.453,114.258,0.000
1676160187.636,184.570,354.492,186.523,154.785,0.000
1676160187.640,215.820,352.539,180.664,190.430,0.000
1676160187.644,189.453,341.309,187.012,146.484,0.000
1676160187.648,153.809,320.312,181.152,98.633,0.000
1676160187.652,184.082,309.082,183.105,141.602,0.000
1676160187.656,212.891,291.992,190.430,182.617,0.000
1676160187.660,184.570,282.227,175.781,136.719,0.000
1676160187.664,150.391,268.066,162.598,62.500,0.000
1676160187.668,167.969,245.605,159.180,85.449,0.000
1676160187.672,207.031,231.934,165.527,169.434,0.000
1676160187.675,190.918,219.727,155.762,141.602,0.000
1676160187.679,138.184,209.473,143.066,58.594,0.000
1676160187.683,109.863,195.312,141.113,50.781,0.000
1676160187.687,134.277,194.824,136.719,110.840,0.000
1676160187.691,154.297,190.918,141.602,125.488,0.000
1676160187.695,129.883,168.945,139.648,63.965,0.000
1676160187.699,97.168,161.621,129.395,27.344,0.000
1676160187.703,111.816,153.809,126.465,78.613,0.000
1676160187.707,136.719,135.742,126.953,109.863,0.000
1676160187.711,119.141,128.418,121.582,58.594,0.000
1676160187.714,82.520,124.023,112.793,16.602,0.000
1676160187.718,80.566,125.488,106.934,49.805,0.000
1676160187.722,110.840,112.305,100.586,90.820,0.000
1676160187.726,103.516,89.844,90.820,57.617,0.000
1676160187.730,79.590,89.355,85.938,0.000,0.000
1676160187.734,91.309,87.402,78.613,6.348,0.000
1676160187.738,112.305,81.543,70.801,57.129,0.000
1676160187.742,115.723,80.078,77.637,62.500,0.000
1676160187.746,90.820,73.730,81.543,6.836,0.000
1676160187.750,54.199,61.523,67.383,-20.020,0.000
1676160187.754,73.730,58.105,61.523,38.086,0.000
1676160187.757,97.168,53.711,60.059,62.500,0.000
1676160187.761,73.730,47.363,54.688,5.859,0.000
1676160187.765,45.410,46.875,55.176,-33.691,0.000
1676160187.769,60.059,39.062,49.316,1.953,0.000
1676160187.773,101.074,31.738,47.363,46.387,0.000
1676160187.777,101.562,25.879,51.270,30.273,0.000
1676160187.781,46.875,16.113,37.109,-36.133,0.000
1676160187.785,51.758,17.090,40.039,-7.812,0.000
1676160187.789,85.449,16.113,36.621,68.848,0.000
1676160187.793,70.312,5.859,18.555,33.203,0.000
1676160187.797,36.133,7.812,20.020,-46.387,0.000
1676160187.800,32.227,6.836,20.508,-38.086,0.000
1676160187.804,57.617,-5.859,18.555,26.855,0.000
1676160187.808,70.801,-14.648,21.484,42.969,0.000
1676160187.812,39.062,-20.020,13.672,-25.391,0.000
1676160187.816,15.137,-16.602,2.441,-54.199,0.000
1676160187.820,49.316,-18.555,5.371,9.277,0.000
1676160187.824,70.312,-30.273,13.672,46.875,0.000
1676160187.828,41.504,-22.949,7.812,-17.090,0.000
1676160187.832,13.184,-13.184,-1.465,-70.312,0.000
1676160187.836,34.668,-29.297,0.000,-12.207,0.000
1676160187.840,57.617,-39.551,-6.348,29.785,0.000
1676160187.843,42.480,-36.621,-6.836,-11.719,0.000
1676160187.847,18.066,-36.621,-2.441,-55.664,0.000
1676160187.851,27.344,-39.062,-1.465,-18.555,0.000
1676160187.855,58.594,-38.574,0.488,42.969,0.000
1676160187.859,53.711,-31.738,-8.789,21.973,0.000
1676160187.863,11.719,-34.180,-17.578,-48.828,0.000
1676160187.867,17.578,-42.480,-7.812,-29.297,0.000
1676160187.871,44.434,-36.621,-14.160,20.508,0.000
1676160187.875,55.176,-32.227,-13.672,27.832,0.000
1676160187.879,35.156,-41.504,-1.953,-16.113,0.000
1676160187.882,4.395,-42.969,-9.766,-56.641,0.000
1676160187.886,33.203,-32.227,-20.996,-5.859,0.000
1676160187.890,64.453,-30.273,-18.066,39.062,0.000
1676160187.894,41.992,-41.504,-13.672,-12.695,0.000
1676160187.898,18.555,-41.504,-13.672,-50.781,0.000
1676160187.902,43.457,-39.062,-12.207,1.465,0.000
1676160187.906,69.824,-40.039,-17.578,43.945,0.000
1676160187.910,68.848,-38.086,-8.789,34.180,0.000
1676160187.914,29.785,-45.410,-3.906,-12.695,0.000
1676160187.918,16.602,-50.293,-19.043,-30.273,0.000
1676160187.922,48.828,-46.387,-22.461,28.320,0.000
1676160187.925,57.129,-50.293,-17.090,44.434,0.000
1676160187.929,26.367,-49.805,-9.277,-15.625,0.000
1676160187.933,19.043,-44.434,-13.672,-27.344,0.000
1676160187.937,43.457,-53.711,-23.926,33.691,0.000
1676160187.941,53.711,-50.781,-19.043,46.387,0.000
1676160187.945,25.879,-47.363,-16.602,-23.438,0.000
1676160187.949,3.418,-61.035,-20.508,-56.152,0.000
1676160187.953,21.484,-60.547,-21.484,-1.953,0.000
1676160187.957,46.387,-53.711,-13.184,50.781,0.000
1676160187.961,17.090,-55.176,-21.973,-12.695,0.000
1676160187.964,-4.883,-49.805,-39.551,-68.359,0.000
1676160187.968,35.645,-55.176,-20.996,3.906,0.000
1676160187.972,63.965,-69.824,-0.977,66.406,0.000
1676160187.976,35.156,-72.754,-4.883,20.508,0.000
1676160187.980,-14.648,-84.473,-8.301,-62.012,0.000
1676160187.984,-19.531,-89.355,-6.348,-58.594,0.000
1676160187.988,7.324,-78.125,-2.930,3.418,0.000
1676160187.992,1.465,-83.984,-0.488,8.301,0.000
1676160187.996,-41.016,-89.844,7.324,-58.594,0.000
1676160188.000,-58.105,-85.938,15.625,-82.031,0.000
1676160188.004,-54.199,-100.098,15.137,-40.527,0.000
1676160188.007,-71.289,-115.234,7.324,-40.527,0.000
1676160188.011,-88.379,-111.816,22.461,-92.285,0.000
1676160188.015,-96.680,-106.445,29.785,-119.629,0.000
1676160188.019,-83.496,-130.859,-8.789,-66.406,0.000
1676160188.023,-59.570,-152.344,-9.766,-27.832,0.000
1676160188.027,-76.172,-157.715,25.879,-75.684,0.000
1676160188.031,-120.117,-161.621,53.223,-133.301,0.000
1676160188.035,-141.113,-166.504,37.598,-124.512,0.000
1676160188.039,-97.168,-108.887,35.156,-52.246,0.000
1676160188.043,-51.270,-173.340,-8.301,-18.066,0.000
1676160188.047,-21.973,-227.051,-126.465,-8.789,0.000
1676160188.050,-0.488,-213.867,-63.477,21.484,0.000
1676160188.054,-95.703,-298.340,50.781,-46.875,0.000
1676160188.058,-157.715,-92.285,103.516,-100.586,0.000
1676160188.062,35.156,37.598,255.371,68.359,0.000
1676160188.066,42.480,-226.562,138.184,59.082,0.000
1676160188.070,-201.660,-360.840,-34.180,-152.832,0.000
1676160188.074,-223.145,-252.441,47.363,-152.344,0.000
1676160188.078,-84.473,-29.297,17.090,-54.199,0.000
1676160188.082,-52.734,20.508,-19.531,-45.410,0.000
1676160188.086,-205.078,-166.504,-89.355,-154.297,0.000
1676160188.089,-266.602,-413.574,-214.844,-193.359,0.000
1676160188.093,-308.105,-424.316,-136.719,-238.770,0.000
1676160188.097,-384.766,-395.996,-208.984,-343.750,0.000
1676160188.101,-317.383,-594.238,-256.348,-272.461,0.000
1676160188.105,-242.676,-725.098,-248.535,-141.113,0.000
1676160188.109,-205.078,-479.004,-329.590,-109.863,0.000
1676160188.113,-201.660,-262.207,-136.230,-159.668,0.000
1676160188.117,-303.223,-181.641,-119.141,-241.699,0.000
1676160188.121,-371.582,-457.520,-281.250,-262.695,0.000
1676160188.125,-229.004,-612.305,-305.176,-107.910,0.000
1676160188.129,-255.371,-533.691,-423.828,-150.391,0.000
1676160188.132,-361.328,-572.266,-327.637,-270.508,0.000
1676160188.136,-311.523,-331.055,-113.770,-185.547,0.000
1676160188.140,-388.672,-320.312,-196.289,-238.770,0.000
1676160188.144,-527.344,-539.062,-378.418,-401.855,0.000
1676160188.148,-482.910,-549.805,-370.605,-368.652,0.000
1676160188.152,-413.574,-557.129,-359.375,-260.742,0.000
1676160188.156,-381.836,-560.059,-360.840,-206.055,0.000
1676160188.160,-369.629,-551.758,-349.121,-203.613,0.000
1676160188.164,-366.699,-545.410,-341.797,-220.215,0.000
1676160188.168,-343.750,-534.180,-339.355,-184.082,0.000
1676160188.172,-302.734,-512.207,-321.289,-108.398,0.000
1676160188.175,-288.574,-494.629,-303.711,-94.238,0.000
1676160188.179,-279.297,-486.816,-303.711,-113.281,0.000
1676160188.183,-252.441,-436.035,-296.387,-95.215,0.000
1676160188.187,-230.469,-387.695,-292.480,-49.316,0.000
1676160188.191,-204.102,-373.535,-284.668,-33.203,0.000
1676160188.195,-179.688,-359.375,-260.742,-44.922,0.000
1676160188.199,-164.551,-343.750,-244.629,-32.227,0.000
1676160188.203,-135.254,-321.777,-238.770,11.230,0.000
1676160188.207,-96.191,-292.480,-223.633,36.621,0.000
1676160188.211,-63.477,-263.672,-200.195,14.648,0.000
1676160188.214,-39.062,-215.820,-187.500,-5.371,0.000
1676160188.218,-19.043,-165.527,-178.223,32.227,0.000
1676160188.222,3.418,-150.879,-159.180,75.195,0.000
1676160188.226,35.156,-141.602,-136.230,73.242,0.000
1676160188.230,55.664,-90.820,-109.863,55.176,0.000
1676160188.234,68.359,-58.105,-101.074,73.730,0.000
1676160188.238,90.820,-40.039,-101.074,114.258,0.000
1676160188.242,111.816,-15.625,-79.590,132.812,0.000
1676160188.246,80.078,2.930,-85.449,83.984,0.000
1676160188.250,61.523,21.973,-82.520,78.125,0.000
1676160188.254,91.309,30.273,-36.133,135.742,0.000
1676160188.257,99.121,41.504,-22.949,146.973,0.000
1676160188.261,84.473,63.477,-9.277,128.418,0.000
1676160188.265,75.684,68.848,12.695,110.840,0.000
1676160188.269,99.609,74.707,13.184,125.977,0.000
1676160188.273,127.930,89.355,31.738,134.766,0.000
1676160188.277,116.211,95.703,45.410,90.332,0.000
1676160188.281,97.168,104.004,46.387,46.875,0.000
1676160188.285,115.723,112.305,60.059,83.496,0.000
1676160188.289,142.090,119.629,64.453,139.648,0.000
1676160188.293,120.117,125.000,46.875,83.008,0.000
1676160188.296,86.426,126.953,53.711,30.273,0.000
1676160188.300,92.773,132.324,68.848,65.918,0.000
1676160188.304,117.676,145.020,74.707,116.699,0.000
1676160188.308,117.188,148.926,83.008,115.234,0.000
1676160188.312,108.398,152.344,85.938,82.520,0.000
1676160188.316,116.699,158.691,99.609,99.121,0.000
1676160188.320,123.047,160.156,111.328,146.973,0.000
1676160188.324,145.996,165.039,118.652,170.410,0.000
1676160188.328,145.996,171.875,123.535,146.973,0.000
1676160188.332,138.672,174.805,128.418,136.230,0.000
1676160188.336,150.391,185.059,129.883,151.367,0.000
1676160188.339,166.504,192.383,138.672,170.898,0.000
1676160188.343,171.387,193.848,152.832,160.645,0.000
1676160188.347,152.832,195.801,145.996,124.023,0.000
1676160188.351,141.602,194.824,135.742,142.578,0.000
1676160188.355,167.480,189.941,138.672,191.895,0.000
1676160188.359,176.758,180.176,139.160,183.105,0.000
1676160188.363,144.043,171.875,137.207,108.398,0.000
1676160188.367,141.113,156.738,141.602,104.980,0.000
1676160188.371,170.898,151.855,139.648,161.621,0.000
1676160188.375,180.664,170.898,130.859,172.852,0.000
1676160188.379,157.227,169.922,130.371,131.348,0.000
1676160188.382,136.230,159.668,128.906,94.727,0.000
1676160188.386,152.832,158.691,126.465,143.555,0.000
1676160188.390,160.156,162.109,127.441,171.387,0.000
1676160188.394,139.160,163.086,118.164,121.582,0.000
1676160188.398,104.492,153.809,118.652,69.336,0.000
1676160188.402,102.539,142.578,131.836,95.703,0.000
1676160188.406,99.121,127.930,126.465,126.465,0.000
1676160188.410,69.336,121.582,125.977,85.449,0.000
1676160188.414,37.598,123.535,131.348,23.926,0.000
1676160188.418,25.879,122.559,137.207,19.043,0.000
1676160188.421,42.969,118.164,146.973,65.918,0.000
1676160188.425,10.254,107.910,141.113,33.691,0.000
1676160188.429,-33.691,114.746,144.531,-36.621,0.000
1676160188.433,-47.852,112.305,153.809,-69.336,0.000
1676160188.437,-38.574,100.098,156.250,-56.641,0.000
1676160188.441,-37.598,100.586,157.227,-51.758,0.000
1676160188.445,-66.895,96.680,155.273,-108.887,0.000
1676160188.449,-95.215,91.797,163.574,-153.320,0.000
1676160188.453,-92.285,80.078,162.109,-116.211,0.000
1676160188.457,-65.918,66.895,142.090,-74.219,0.000
1676160188.461,-62.988,65.430,134.766,-106.934,0.000
1676160188.464,-89.355,65.918,142.090,-147.461,0.000
1676160188.468,-82.031,64.941,121.582,-120.117,0.000
1676160188.472,-47.363,62.500,101.074,-70.312,0.000
1676160188.476,-32.227,50.293,112.305,-62.988,0.000
1676160188.480,-34.668,44.922,104.004,-96.191,0.000
1676160188.484,-27.832,50.293,74.707,-77.148,0.000
1676160188.488,13.672,42.480,73.730,-9.277,0.000
1676160188.492,48.340,27.344,84.473,15.625,0.000
1676160188.496,26.855,20.508,66.406,-28.809,0.000
1676160188.500,10.254,19.531,43.945,-36.621,0.000
1676160188.504,49.316,23.438,38.574,30.762,0.000
1676160188.507,85.938,16.113,33.203,72.266,0.000
1676160188.511,70.801,9.277,22.949,45.410,0.000
1676160188.515,48.828,3.906,15.625,-3.418,0.000
1676160188.519,72.754,1.465,2.441,32.715,0.000
1676160188.523,103.027,10.254,-0.488,96.680,0.000
1676160188.527,106.445,9.766,0.000,86.426,0.000
1676160188.531,73.242,-2.441,-15.625,19.531,0.000
1676160188.535,75.195,-7.324,-19.531,41.992,0.000
1676160188.539,109.375,-8.301,-19.531,115.234,0.000
1676160188.543,113.770,-10.742,-24.414,89.844,0.000
1676160188.546,90.820,-12.207,-19.531,6.348,0.000
1676160188.550,76.660,-23.438,-28.320,1.465,0.000
1676160188.554,101.562,-28.320,-35.645,65.430,0.000
1676160188.558,131.836,-26.367,-26.855,83.496,0.000
1676160188.562,107.910,-38.086,-28.320,35.156,0.000
1676160188.566,82.031,-41.992,-41.504,1.953,0.000
1676160188.570,107.910,-36.133,-40.527,58.105,0.000
1676160188.574,125.977,-38.086,-40.039,94.727,0.000
1676160188.578,96.680,-39.551,-52.246,46.875,0.000
1676160188.582,62.012,-40.527,-56.641,4.395,0.000
1676160188.586,76.660,-47.852,-55.176,37.598,0.000
1676160188.589,103.027,-50.293,-58.105,81.543,0.000
1676160188.593,83.496,-53.223,-67.871,49.805,0.000
1676160188.597,62.500,-56.152,-69.336,-6.836,0.000
1676160188.601,71.777,-56.152,-59.082,9.277,0.000
1676160188.605,92.773,-57.129,-49.316,66.406,0.000
1676160188.609,90.332,-62.012,-33.203,77.148,0.000
1676160188.613,70.801,-62.988,-36.133,27.832,0.000
1676160188.617,74.219,-60.547,-42.969,32.715,0.000
1676160188.621,86.914,-68.359,-52.246,80.566,0.000
1676160188.625,102.051,-68.848,-62.988,85.938,0.000
1676160188.629,92.285,-64.453,-58.594,44.922,0.000
1676160188.632,66.406,-68.848,-50.293,10.254,0.000
1676160188.636,80.078,-65.918,-61.035,42.969,0.000
1676160188.640,107.422,-67.871,-74.219,77.637,0.000
1676160188.644,95.215,-79.102,-73.242,41.016,0.000
1676160188.648,60.059,-79.102,-68.848,-6.348,0.000
1676160188.652,65.430,-75.195,-61.035,30.762,0.000
1676160188.656,101.562,-73.730,-63.477,77.148,0.000
1676160188.660,108.398,-67.383,-60.059,64.453,0.000
1676160188.664,67.383,-69.824,-63.965,14.160,0.000
1676160188.668,48.340,-77.637,-78.125,1.465,0.000
1676160188.671,83.008,-80.078,-70.801,58.594,0.000
1676160188.675,83.008,-79.102,-64.941,67.871,0.000
1676160188.679,30.273,-89.844,-61.035,-0.488,0.000
1676160188.683,21.973,-95.703,-50.781,-8.301,0.000
1676160188.687,57.129,-86.426,-56.641,59.570,0.000
1676160188.691,64.453,-71.289,-70.312,64.941,0.000
1676160188.695,29.297,-72.754,-74.219,-14.160,0.000
1676160188.699,8.301,-83.984,-72.754,-50.781,0.000
1676160188.703,36.621,-74.219,-77.637,-2.930,0.000
1676160188.707,62.988,-51.270,-75.684,39.551,0.000
1676160188.711,43.945,-38.086,-84.961,-14.648,0.000
1676160188.714,11.719,-36.621,-90.820,-79.590,0.000
1676160188.718,18.066,-42.969,-88.379,-50.293,0.000
1676160188.722,50.293,-35.156,-95.215,0.488,0.000
1676160188.726,51.270,-26.855,-94.727,-11.719,0.000
1676160188.730,20.508,-47.363,-94.238,-68.848,0.000
1676160188.734,26.367,-61.035,-96.680,-57.129,0.000
1676160188.738,43.457,-38.086,-100.586,-8.789,0.000
1676160188.742,54.688,-18.066,-105.469,5.371,0.000
1676160188.746,35.645,-24.414,-106.934,-46.875,0.000
1676160188.750,15.625,-4.883,-111.328,-78.125,0.000
1676160188.754,42.480,1.465,-122.070,-22.949,0.000
1676160188.757,54.688,-12.695,-132.812,-24.414,0.000
1676160188.761,41.992,-8.789,-120.117,-68.359,0.000
1676160188.765,22.949,-38.574,-116.211,-88.379,0.000
1676160188.769,34.668,-71.289,-126.465,-51.270,0.000
1676160188.773,74.219,-112.793,-126.953,8.301,0.000
1676160188.777,70.801,-82.031,-132.324,-13.672,0.000
1676160188.781,51.270,10.254,-107.422,-61.035,0.000
1676160188.785,74.707,-234.863,-97.656,-20.508,0.000
1676160188.789,69.336,-262.207,-107.910,4.883,0.000
1676160188.793,40.527,146.484,-175.781,-22.949,0.000
1676160188.796,28.320,94.238,-156.738,-44.434,0.000
1676160188.800,32.227,-155.762,-55.664,-31.250,0.000
1676160188.804,57.129,-83.984,-108.398,32.715,0.000
1676160188.808,57.617,90.332,-211.914,49.805,0.000
1676160188.812,21.484,-54.199,-142.578,-25.879,0.000
1676160188.816,-9.766,-43.945,-106.445,-66.895,0.000
1676160188.820,25.391,159.668,-98.145,0.488,0.000
1676160188.824,75.195,-30.273,-91.309,68.848,0.000
1676160188.828,44.434,-105.469,-220.703,11.230,0.000
1676160188.832,-28.809,80.078,-171.387,-80.566,0.000
1676160188.836,-48.340,72.266,-104.004,-71.289,0.000
1676160188.839,-47.363,195.312,-90.332,-46.875,0.000
1676160188.843,-45.898,201.660,-94.727,-57.129,0.000
1676160188.847,-92.773,31.250,-177.246,-121.582,0.000
1676160188.851,-142.578,-0.977,-226.562,-149.414,0.000
1676160188.855,-155.273,-181.641,-315.918,-113.770,0.000
1676160188.859,-171.387,-188.965,-276.855,-131.836,0.000
1676160188.863,-206.543,-152.344,-192.383,-199.707,0.000
1676160188.867,-223.145,-182.129,-237.793,-218.750,0.000
1676160188.871,-220.215,-75.195,-298.828,-183.105,0.000
1676160188.875,-224.121,-118.652,-298.828,-181.641,0.000
1676160188.878,-255.371,-318.848,-274.414,-244.141,0.000
1676160188.882,-288.086,-187.012,-298.340,-280.273,0.000
1676160188.886,-261.719,-61.035,-317.383,-221.191,0.000
1676160188.890,-231.934,-145.020,-322.754,-167.969,0.000
1676160188.894,-237.793,-193.359,-321.289,-208.496,0.000
1676160188.898,-255.859,-187.012,-312.988,-268.066,0.000
1676160188.902,-241.699,-154.297,-307.129,-219.238,0.000
1676160188.906,-208.008,-159.180,-304.199,-159.180,0.000
1676160188.910,-189.941,-159.668,-298.340,-189.453,0.000
1676160188.914,-204.590,-132.812,-278.809,-245.605,0.000
1676160188.918,-196.289,-111.816,-261.719,-240.234,0.000
1676160188.921,-157.715,-102.539,-253.418,-170.410,0.000
1676160188.925,-135.742,-95.703,-241.699,-139.648,0.000
1676160188.929,-138.672,-97.168,-221.680,-176.758,0.000
1676160188.933,-137.207,-104.492,-207.031,-178.711,0.000
1676160188.937,-108.398,-81.055,-200.195,-118.164,0.000
1676160188.941,-80.566,-54.688,-187.500,-83.984,0.000
1676160188.945,-75.195,-37.598,-172.852,-105.469,0.000
1676160188.949,-85.449,-33.691,-163.086,-138.184,0.000
1676160188.953,-77.148,-15.137,-158.691,-118.164,0.000
1676160188.957,-43.457,6.348,-145.508,-59.570,0.000
1676160188.961,-26.855,19.531,-125.000,-63.965,0.000
1676160188.964,-47.363,33.203,-117.676,-115.234,0.000
1676160188.968,-37.109,42.969,-111.328,-89.844,0.000
1676160188.972,19.043,59.570,-84.961,-11.719,0.000
1676160188.976,47.363,73.730,-60.547,-7.324,0.000
1676160188.980,37.109,82.031,-49.805,-47.852,0.000
1676160188.984,29.785,82.520,-43.457,-41.504,0.000
1676160188.988,60.547,82.031,-25.879,33.203,0.000
1676160188.992,97.168,109.863,5.859,90.820,0.000
1676160188.996,64.941,131.836,5.859,21.484,0.000
1676160189.000,42.480,140.625,8.789,-11.719,0.000
1676160189.003,76.660,153.320,28.320,62.988,0.000
1676160189.007,99.609,170.898,38.086,104.492,0.000
1676160189.011,86.914,178.711,45.410,69.824,0.000
1676160189.015,73.730,179.199,53.223,39.551,0.000
1676160189.019,97.656,182.129,64.453,98.633,0.000
1676160189.023,122.559,171.387,74.707,148.438,0.000
1676160189.027,123.535,161.133,84.961,118.164,0.000
1676160189.031,93.262,153.809,72.266,59.082,0.000
1676160189.035,96.680,151.855,83.008,79.102,0.000
1676160189.039,132.324,138.184,100.098,150.391,0.000
1676160189.043,128.906,139.648,79.102,140.137,0.000
1676160189.046,94.238,155.273,67.383,72.754,0.000
1676160189.050,87.891,144.531,80.078,62.012,0.000
1676160189.054,118.164,124.023,88.379,116.211,0.000
1676160189.058,133.789,115.723,92.285,138.672,0.000
1676160189.062,105.469,107.910,81.055,96.680,0.000
1676160189.066,75.195,110.840,72.266,53.223,0.000
1676160189.070,89.844,115.723,75.195,93.262,0.000
1676160189.074,118.652,111.816,77.637,135.742,0.000
1676160189.078,114.746,109.863,78.125,96.680,0.000
1676160189.082,84.473,96.680,77.637,49.805,0.000
1676160189.086,82.031,72.266,74.219,69.336,0.000
1676160189.089,107.910,57.617,67.383,112.793,0.000
1676160189.093,110.840,56.641,57.129,94.238,0.000
1676160189.097,78.125,61.035,50.781,38.574,0.000
1676160189.101,62.500,58.594,33.203,41.016,0.000
1676160189.105,95.215,34.180,38.086,100.586,0.000
1676160189.109,104.004,17.090,42.480,100.586,0.000
1676160189.113,63.477,16.113,33.203,35.156,0.000
1676160189.117,51.270,-15.625,37.598,36.133,0.000
1676160189.121,77.148,-22.949,15.625,91.309,0.000
1676160189.125,81.055,32.715,20.996,107.422,0.000
1676160189.128,41.992,40.527,43.945,45.410,0.000
1676160189.132,15.625,23.926,47.363,-9.766,0.000
1676160189.136,48.828,7.812,44.434,43.457,0.000
1676160189.140,77.637,-17.578,38.574,91.309,0.000
1676160189.144,62.012,-16.602,39.551,46.387,0.000
1676160189.148,34.668,-9.766,40.527,-2.441,0.000
1676160189.152,49.805,4.883,44.434,37.598,0.000
1676160189.156,84.473,1.953,31.250,99.121,0.000
1676160189.160,71.777,-15.625,6.836,71.777,0.000
1676160189.164,26.367,-21.973,5.859,-6.348,0.000
1676160189.168,26.855,-7.812,7.324,9.277,0.000
1676160189.171,70.312,-11.230,14.648,99.121,0.000
1676160189.175,62.988,-47.363,15.625,79.590,0.000
1676160189.179,32.227,-32.227,-2.930,-7.324,0.000
1676160189.183,26.855,-11.719,-17.578,-15.137,0.000
1676160189.187,33.203,-13.672,-5.371,35.645,0.000
1676160189.191,45.898,-20.020,3.418,62.012,0.000
1676160189.195,29.785,-16.602,10.742,10.254,0.000
1676160189.199,9.277,-32.715,13.184,-28.320,0.000
1676160189.203,28.809,-76.660,1.953,35.645,0.000
1676160189.207,49.316,-77.637,-24.902,88.867,0.000
1676160189.211,35.156,-41.016,-28.809,30.762,0.000
1676160189.214,8.789,-5.859,-0.488,-20.996,0.000
